,tweet_id,text,favorite_count,retweet_count,created_at
1502,1317240173181140995,"Mere words aren’t enough at expressing my gratitude to the Abuja protesters.
I’m still shocked my city could pull s… https://t.co/pn2VZRT7XL",6,4,Fri Oct 16 23:05:05 +0000 2020
1503,1317240172371714049,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:05:04 +0000 2020
1504,1317240170689617920,RT @LynnmillenLynn: @deniseshrivell @barriecassidy I live in regional Vic so the actual lockdown hasn’t affected me greatly.  However watch…,0,41,Fri Oct 16 23:05:04 +0000 2020
1505,1317240167321710593,RT @PeshAhumuza: Over 7000 Ugandan girls have been sexually abused during the lockdown and no one has been held accountable. Our leaders ar…,0,96,Fri Oct 16 23:05:03 +0000 2020
1506,1317240165803257862,RT @FinancialTimes: Lockdown's stripped-down ceremonies are increasingly waving goodbye to the traditional wedding dress https://t.co/MiJsA…,0,5,Fri Oct 16 23:05:03 +0000 2020
1507,1317240164369027078,RT @VonMeerskie: @SammyMahdi De gedachte dat je de regels tot het maximaal toelaatbare (en zelfs iets meer adhv creatieve interpretatie) mo…,0,1,Fri Oct 16 23:05:02 +0000 2020
1508,1317240161881759750,RT @guardianeco: Livestream of peregrine falcon chicks on Melbourne skyscraper captivates city in lockdown https://t.co/D6KVkPdTCZ,0,39,Fri Oct 16 23:05:02 +0000 2020
1509,1317240161428664322,@callapilla @RemyVarga I know that. I live here. Doesn't the earlier months and months of lockdown count??,0,0,Fri Oct 16 23:05:02 +0000 2020
1510,1317240154671648769,RT @cobbkitties: We hope to get as many out as possible before complete lockdown. Hoping they will not be closed for long and that the illn…,0,54,Fri Oct 16 23:05:00 +0000 2020
1511,1317240153061117952,"So, #London's now in #Tier2 #Coronavirus #Lockdown #Lockdown2 #CoronavirusUK. 

Londoners: what are you thoughts? D… https://t.co/2lfYDjHVk3",1,2,Fri Oct 16 23:05:00 +0000 2020
1512,1317240151601422336,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:04:59 +0000 2020
1513,1317240149403721729,RT @rockos13: την ήμέρα δεν αντέχεις ουτε 1 λεπτό χωρίς να δουλέυει το εργοστάσιο. Οπότε ο ΠΙΤΣΟΣ αναγκάστηκε να κάνει lockdown  και να κλέ…,0,65,Fri Oct 16 23:04:59 +0000 2020
1514,1317240145263906826,"@kraster @SwichSaucisson @sinead_ryan You may be correct regarding resources, but why put the gun of a 6-week total… https://t.co/VSVADrul72",0,0,Fri Oct 16 23:04:58 +0000 2020
1515,1317240144995471360,RT @TrinisareWe: Me and my friend when  lockdown finally ends https://t.co/0R68JuTk1l,0,181,Fri Oct 16 23:04:58 +0000 2020
1516,1317240143707660290,@theage Dan could have the lockdown forever and I guarantee the number of cases will never go up.   Professionals s… https://t.co/ICvSwP56qS,0,0,Fri Oct 16 23:04:58 +0000 2020
1517,1317240141333860353,"RT @DeanEggitt: What an utterly horrendous day.

There are far more patients unwell than we can possibly cope with.

I fear that we need to…",0,17,Fri Oct 16 23:04:57 +0000 2020
1518,1317240141203853312,"RT @anya1anya: This was a first! I was interviewing a pediatrician who mentioned a ""study"" on childcares that stayed open during lockdown w…",0,3,Fri Oct 16 23:04:57 +0000 2020
1519,1317240138272034817,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:04:56 +0000 2020
1520,1317240133255573504,RT @aladinae12: Il comandante della Polizia locale della mia cittadina è stato rinviato a giudizio per abuso d'ufficio e calunnia perchè du…,0,511,Fri Oct 16 23:04:55 +0000 2020
1521,1317240129090715659,Miss neck nominations bit of lockdown,2,0,Fri Oct 16 23:04:54 +0000 2020
1522,1317240124707581952,"RT @Kit_Roberts1649: So because I’m a huge dork and also because lockdown, I’ve been improving my mod of teeline for use in Italian. 

Here…",0,1,Fri Oct 16 23:04:53 +0000 2020
1523,1317240122878906372,"@LeoVaradkar You can hang on to that vaccine Leo,  forget lockdown and let life continue.... we are all responsible… https://t.co/diIOdHwuCH",0,0,Fri Oct 16 23:04:53 +0000 2020
1524,1317240109012602880,RT @KPCResearch: Canadian politician leaks new COVID lockdown plan and ‘Great Reset’ dictatorship – Australia is part of it https://t.co/nw…,0,537,Fri Oct 16 23:04:49 +0000 2020
1525,1317240107850735618,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:04:49 +0000 2020
1526,1317240103706578944,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:04:48 +0000 2020
1527,1317240102557487104,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:04:48 +0000 2020
1528,1317240101219504130,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:04:47 +0000 2020
1529,1317240098023526403,"@sansom_julie @VicGovDHHS Dan's 'standards' have kept us from seeing similar trends, cases and deaths that they're… https://t.co/rZKYzKybDY",0,0,Fri Oct 16 23:04:47 +0000 2020
1530,1317240096605802496,"RT @ashkaur: Just a reminder as of today in Brampton &amp; Etobicoke there are only 27 #COVID19 patients:

22 in hospital bed
5 in ICU bed

On…",0,31,Fri Oct 16 23:04:46 +0000 2020
1531,1317240094219247617,The reason I'm on my third office chair since lockdown started. https://t.co/wRSO1fprL1,4,0,Fri Oct 16 23:04:46 +0000 2020
1532,1317240090947616769,Lockdown Level 5???,0,0,Fri Oct 16 23:04:45 +0000 2020
1533,1317240089483751424,More bad news... https://t.co/90w8LmmHbb,0,0,Fri Oct 16 23:04:45 +0000 2020
1534,1317240088733024258,RT @Cyrus_ThaVirus: Benin boys no dey fear anybody!!!!!!! ring road is on FULL LOCKDOWN!!!! Every political thug don kawa!!!!! I love my pe…,0,3532,Fri Oct 16 23:04:44 +0000 2020
1535,1317240082479370243,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:04:43 +0000 2020
1536,1317240080126382080,Joe Biden Health Adviser Makes Money By Keeping You On Lockdown https://t.co/a7xMdOhzcz,0,0,Fri Oct 16 23:04:42 +0000 2020
1537,1317240078737973248,Stage 4 lockdown is not a road map or a “strategy”. There is also little to no treatment for being delusional. https://t.co/XgilLVk10I,1,0,Fri Oct 16 23:04:42 +0000 2020
1538,1317240071980986368,RT @finglasboy: Not to sound selfish (?) but I would’ve much rathered 3 weeks of a level 5 lockdown with hope that I would get to see frien…,0,513,Fri Oct 16 23:04:40 +0000 2020
1539,1317240071117037569,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:04:40 +0000 2020
1540,1317240068189392903,"@chicagotribune Not worried. Just lockdown for two weeks. Then you’re back to normal ... I mean, what’s two weeks?  Easy peasy.",0,0,Fri Oct 16 23:04:40 +0000 2020
1541,1317240066717134848,@Cody_Cannon Pretty sure Cabell county is supposed to be on covid lockdown rn so probably not the best idea,1,0,Fri Oct 16 23:04:39 +0000 2020
1542,1317240065475502081,"@OregonGovBrown Apparently it doesn't have anything to do with someone being close enough to you to give you a cut,… https://t.co/OrV8NZ84vG",0,0,Fri Oct 16 23:04:39 +0000 2020
1543,1317240062292230144,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:04:38 +0000 2020
1544,1317240062166355969,"RT @Mangeles_HM: ¿Cómo ha caído  la productividad académica de las mujeres durante la pandemia de la #Covid19?
Interesante estudio, que la…",0,14,Fri Oct 16 23:04:38 +0000 2020
1545,1317240057909055489,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:04:37 +0000 2020
1546,1317240056990494720,RT @LynnmillenLynn: @deniseshrivell @barriecassidy I live in regional Vic so the actual lockdown hasn’t affected me greatly.  However watch…,0,41,Fri Oct 16 23:04:37 +0000 2020
1547,1317240056239751168,RT @ImRollieYT: NBA 2k21: (SS2 ROAD TO LEGEND) * 99 Overall Glass cleaning LockDown* SUB... https://t.co/iWzvAiCBGY via @YouTube #2kCommuni…,0,1,Fri Oct 16 23:04:37 +0000 2020
1548,1317240054595584000,"RT @markorusso69: Intanto la Merkel prepara altri 250 mld da mettere sul piatto per proteggere la loro economia. 
A noi i lockdown",0,177,Fri Oct 16 23:04:36 +0000 2020
1549,1317240052066312193,RT @MichaelWestBiz: Hyper-partisan reporting of the Covid Crisis in Victoria has amplified the failure of mainstream media in Australia. Me…,0,472,Fri Oct 16 23:04:36 +0000 2020
1550,1317240047339474944,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:04:35 +0000 2020
1551,1317240045410131969,RT @Cyrus_ThaVirus: Benin boys no dey fear anybody!!!!!!! ring road is on FULL LOCKDOWN!!!! Every political thug don kawa!!!!! I love my pe…,0,3532,Fri Oct 16 23:04:34 +0000 2020
1552,1317240043870846979,"RT @thatginamiller: Bravo Dunelm. This is what a good business looks like!
Dunelm hands back £14.5million furlough money after sales soar s…",0,808,Fri Oct 16 23:04:34 +0000 2020
1553,1317240040255258625,RT @AmyOnTheLeft: This headline is sickening. This case is sickening. Severe mental health needs DO NOT cause someone to shoot their wife.…,0,1,Fri Oct 16 23:04:33 +0000 2020
1554,1317240038468575234,"RT @The_emmanuell: Let it be known that Kiddrica is the only ship from #BBNaija lockdown.
Thank you and good night!
#Kiddrica",0,134,Fri Oct 16 23:04:32 +0000 2020
1555,1317240038380490752,@JustWhatcause @DMBelisle @thehill Just admit you want the US to be horrible just to get your antiTrump fix for the… https://t.co/Klv2bfyvG5,0,0,Fri Oct 16 23:04:32 +0000 2020
1556,1317240036719529984,"RT @DeOne___: I followed all the rules in lockdown pt.1, Boris fucked up and we’re back at square one, therefore I shall not be sacrificing…",0,129,Fri Oct 16 23:04:32 +0000 2020
1557,1317240034873888768,"RT @Channel4News: ""The Director-General of the WHO, the President of the Academy of Medical Sciences have described this an unethical and i…",0,228,Fri Oct 16 23:04:32 +0000 2020
1558,1317240032596434944,"So stop the charade and remove the lockdown on Sunday, make this your swan song! https://t.co/rXxYlsEIuf",1,0,Fri Oct 16 23:04:31 +0000 2020
1559,1317240027659837441,@BBCRadioManc So now what ? Full lockdown??,0,0,Fri Oct 16 23:04:30 +0000 2020
1560,1317240025369763844,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1534,Fri Oct 16 23:04:29 +0000 2020
1561,1317240024237281283,"RT @isoledipinte: Io sto pensando a quelle persone che soffrono (ed inizieranno a soffrire) di problemi di ansia, depressione ed altri dist…",0,776,Fri Oct 16 23:04:29 +0000 2020
1562,1317240023121416192,"@hellion2020 @onig70 @diballan @paul_nic1 @GregHuntMP Hotel Quarantine failure caused that second wave. 

Also they… https://t.co/EXbNJ1qJ4C",0,0,Fri Oct 16 23:04:29 +0000 2020
1563,1317240018516299777,RT @SkyNews: #Coronavirus: Foreign secretary @DominicRaab has told Sky News the government has powers to proceed with lockdown restrictions…,0,7,Fri Oct 16 23:04:28 +0000 2020
1564,1317240017585115137,"RT @netz_melb: Anthony Albanese will be relieved when Melbourne's Covid restrictions ease.

A Labor MP says:

""I'm being inundated by email…",0,2,Fri Oct 16 23:04:27 +0000 2020
1565,1317240015483785217,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:04:27 +0000 2020
1566,1317240014669975552,"RT @OzraeliAvi: ANOTHER Melbourne small business is OPENING their doors from tomorrow.

I have a feeling this lockdown is about to end with…",0,163,Fri Oct 16 23:04:27 +0000 2020
1567,1317240013424381952,RT @AriellaAmie: @ItaloJVB @SensoDiNausea Il lockdown ha sconfitto l' ITALIA,0,1,Fri Oct 16 23:04:26 +0000 2020
1568,1317240013340303361,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:04:26 +0000 2020
1569,1317240013097226240,RT @SteveRightNLeft: Last weekend thousands of Shia muslims held a gathering in Marble Arch untouched by police despite no  social distanci…,0,3,Fri Oct 16 23:04:26 +0000 2020
1570,1317240012337893377,RT @LynleySusanna: Michael Rowland.Those supporting Andrews r doing so 2 save lives. I suggest having a look at the organised campaign to d…,0,101,Fri Oct 16 23:04:26 +0000 2020
1571,1317240010685468674,Coronavirus: Israel to ease second lockdown after cases decline https://t.co/y6tovrDWzk https://t.co/0o5jgmdyvd,0,0,Fri Oct 16 23:04:26 +0000 2020
1572,1317240010119237634,RT @eshtidiaries: Ramadan during the first lockdown was the only highlight of 2020,0,30,Fri Oct 16 23:04:26 +0000 2020
1573,1317240007002886146,"RT @beverleyturner: Are you frickin sh***ING us?? YOU asked for a London lockdown!!! How dare YOU, how DARE YOU now ask us to help nightclu…",0,31,Fri Oct 16 23:04:25 +0000 2020
1574,1317239997427306500,RT @DollyWh72057454: An incredible act of stupidity to accept Tony Holohan’s face saving nuclear option when at the end of a loathsome L 5…,0,2,Fri Oct 16 23:04:23 +0000 2020
1575,1317239994226896896,RT @FinancialTimes: Lockdown's stripped-down ceremonies are increasingly waving goodbye to the traditional wedding dress https://t.co/MiJsA…,0,5,Fri Oct 16 23:04:22 +0000 2020
1576,1317239993840988161,@loooooo02942311 @chardycatt @Joe_Hildebrand No more people have died in 2020 than the previous four years. There i… https://t.co/uJbtZRRMBC,0,0,Fri Oct 16 23:04:22 +0000 2020
1577,1317239993358782465,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:04:22 +0000 2020
1578,1317239986639433730,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:04:20 +0000 2020
1579,1317239985892851712,"@Clocks_Tickin And in case you missed it, Mr. Trump’s neighborhood is on lockdown because of the plague.",2,0,Fri Oct 16 23:04:20 +0000 2020
1580,1317239984345284608,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:04:20 +0000 2020
1581,1317239982206062593,"RT @VERBAL_CHANCLA: My state hasn’t crossed 1k Covid deaths. 

We might be going into stricter lockdown because we have more cases...primar…",0,9,Fri Oct 16 23:04:19 +0000 2020
1582,1317239973158875136,"RT @markerguru: Drift vs Lockdown commission. 
This was fun to revisit this fight from the Drift mini series I worked on and do a new take…",0,71,Fri Oct 16 23:04:17 +0000 2020
1583,1317239972466884608,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:04:17 +0000 2020
1584,1317239968251678720,@luizhmanfro @BolsonaroSP @jairbolsonaro Nem todos os países citados seguiu o descrito p/vc.Cada país adotou  uma e… https://t.co/JajLKs04Su,0,0,Fri Oct 16 23:04:16 +0000 2020
1585,1317239968096538631,"@SteveBaier1 @johngocee @JoeBiden You can't blame china fo something they contained quickly, and had far less death… https://t.co/UVTdMKVMtc",0,0,Fri Oct 16 23:04:16 +0000 2020
1586,1317239962769776643,"RT @ManuelaBellipan: Basta chiacchiere!

La situazione sta precipitando e un altro #lockdown non possiamo permettercelo

#SìAlMES ⚠️

Io ho…",0,35,Fri Oct 16 23:04:14 +0000 2020
1587,1317239961670897664,RT @nfum_sevenoaks: @nfum 's claim statistics show a 46% spike in commercial fire property claims during lockdown compared to last year. He…,0,1,Fri Oct 16 23:04:14 +0000 2020
1588,1317239959452061698,RT @FinancialTimes: Lockdown's stripped-down ceremonies are increasingly waving goodbye to the traditional wedding dress https://t.co/MiJsA…,0,5,Fri Oct 16 23:04:14 +0000 2020
1589,1317239950958493696,"@MayorofLondon You've been this biggest cheerleader for lockdown. 

Now you have the cheek to show concern for thos… https://t.co/S7ZvHsESOc",0,0,Fri Oct 16 23:04:12 +0000 2020
1590,1317239949947789312,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:04:11 +0000 2020
1591,1317239943824015362,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:04:10 +0000 2020
1592,1317239943702466570,RT @DONJAZZY: Ehen by the way I used the lockdown to learn Forex trading and it’s been beautiful. After we  #EndSARS finish and enter #NewN…,0,3923,Fri Oct 16 23:04:10 +0000 2020
1593,1317239943232630785,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1534,Fri Oct 16 23:04:10 +0000 2020
1594,1317239942922252288,"RT @VlnN94: 9 calciatori del Genoa guariti, non vedo la notizia fare il giro dei social, d'altronde è meglio dar risalto a Spadafora e a qu…",0,14,Fri Oct 16 23:04:10 +0000 2020
1595,1317239942481850368,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:04:10 +0000 2020
1596,1317239938291814400,When lockdown is in 10 mins. https://t.co/9CIFsXkzIC,3,1,Fri Oct 16 23:04:09 +0000 2020
1597,1317239937297653760,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:04:08 +0000 2020
1598,1317239937138192387,RT @jdouglasSEA: No let up in Shan Myanmar despite COVID lockdown and Mekong border restrictions. 1.8 tons of the very best meth literally…,0,20,Fri Oct 16 23:04:08 +0000 2020
1599,1317239935276060672,RT @KPCResearch: Canadian politician leaks new COVID lockdown plan and ‘Great Reset’ dictatorship – Australia is part of it https://t.co/nw…,0,537,Fri Oct 16 23:04:08 +0000 2020
1600,1317239932553920514,"RT @Lordie__: Manchester people are the most certified Rebels in the UK.
The government told them to go into Lockdown but the Manchester Ma…",0,44,Fri Oct 16 23:04:07 +0000 2020
1601,1317239931186667522,"La mia mente da stan è in TXT lockdown in questo periodo, risentire questa canzone mi ha riportato tante emozioni e… https://t.co/jCLo1lQCPr",0,0,Fri Oct 16 23:04:07 +0000 2020
1602,1317239926921039872,"RT @munyachawawa: Stock up before lockdown with the brand new supermarket - ITIER. 🛍🍎

#LondonLockdown #Tiers https://t.co/d6CpXcsnpF",0,1715,Fri Oct 16 23:04:06 +0000 2020
1603,1317239926883295232,"RT @LivEchoLFC: ""The whole city is united to watch one football game and not two."" 

https://t.co/oetgEUjBDM",0,4,Fri Oct 16 23:04:06 +0000 2020
1604,1317239923422932992,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:04:05 +0000 2020
1605,1317239923347542018,RT @JamesTurner_42: Lockdown hair https://t.co/04Mc2yj9Bw,0,96,Fri Oct 16 23:04:05 +0000 2020
1606,1317239919144701952,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:04:04 +0000 2020
1607,1317239918591053824,"@JamieYourdon Hi!

My blog is here:
https://t.co/75UWrvP0PQ

You can buy my stories in these fine anthologies!… https://t.co/QNPTVHUPIp",0,0,Fri Oct 16 23:04:04 +0000 2020
1608,1317239909816696832,"of brilliance, of which largely characterised the good run post lockdown (way overplayed). 'Building narrow' and 'r… https://t.co/65lRM5npml",0,0,Fri Oct 16 23:04:02 +0000 2020
1609,1317239909703421952,"RT @isynene: Despite the horrible pay, health workers still were at the frontline fighting Covid-19 for us at the peak of the lockdown, how…",0,967,Fri Oct 16 23:04:02 +0000 2020
1610,1317239908038250496,"RT @RaquelStasiaki: A mesma OMS que esperneava pelo lockdown em diversos países, e que agora alega não ter pedido lockdown, quer comprovar…",0,536,Fri Oct 16 23:04:01 +0000 2020
1611,1317239904036921345,"RT @spotify_barmy: O comeback está batendo em nossa porta.

Precisamos começar a nos preparar, a nos organizar para que esse comeback seja…",0,63,Fri Oct 16 23:04:00 +0000 2020
1612,1317239902698876930,RT @skydavidblevins: Cheers and beers. Standing up for the hospitality sector as it calls last orders for a month and Northern Ireland beco…,0,17,Fri Oct 16 23:04:00 +0000 2020
1613,1317239898366160896,RT @bonaldmcdonald: realising I didn’t secure a boyfriend between Lockdown 1 and Lockdown 2 https://t.co/1MVprmqTph,0,862,Fri Oct 16 23:03:59 +0000 2020
1614,1317239897472835584,RT @RT_com: A no-feel Sexxit? UK reintroduces sprawling casual-sex ban amid nationwide lockdown ramp-up https://t.co/X9rV2BHF5A,0,27,Fri Oct 16 23:03:59 +0000 2020
1615,1317239896906600448,"RT @HelenBranswell: If we're lucky &amp; we continue to wear masks &amp; practice distancing, fears of a ""twindemic"" this winter may not materializ…",0,86,Fri Oct 16 23:03:59 +0000 2020
1616,1317239892452278273,"@GTSloane @NewstalkFM She said it quite clearly, provide people with the supports before a lockdown. Everyone knows… https://t.co/N3HthKfigJ",1,0,Fri Oct 16 23:03:58 +0000 2020
1617,1317239892125143040,"RT @NigeriaStories: Airport road on complete lockdown!! Abuja protesters are still here 

#EndSARS #EndSWAT #EndPoliceBrutality https://t.c…",0,483,Fri Oct 16 23:03:58 +0000 2020
1618,1317239890606739458,@BelfastBabs That’s fine if we’re in a total lockdown but we’re not. We all get the seriousness of the public healt… https://t.co/wdrguecGgV,2,0,Fri Oct 16 23:03:57 +0000 2020
1619,1317239890564829184,Welcome to lockdown winter folks. https://t.co/5hGwR0X4gT,1,0,Fri Oct 16 23:03:57 +0000 2020
1620,1317239882318827520,@AndyStanton15 I live near a place called Carr Lodge Park where before lockdown they used to have an annual attempt… https://t.co/RbY3nes8NC,0,0,Fri Oct 16 23:03:55 +0000 2020
1621,1317239880137715720,"RT @zoeharcombe: Spanish court overturns Madrid lockdown order
https://t.co/eVTREJk8wD
Berlin court overturns 11pm bar closing
https://t.co…",0,342,Fri Oct 16 23:03:55 +0000 2020
1622,1317239878191468544,RT @LynleySusanna: Michael Rowland.Those supporting Andrews r doing so 2 save lives. I suggest having a look at the organised campaign to d…,0,101,Fri Oct 16 23:03:54 +0000 2020
1623,1317239871593906176,"RT @AllisonMorris1: A perfect example of why reporting guidelines are needed for domestic abuse cases, so we don’t continue to have disgrac…",0,33,Fri Oct 16 23:03:53 +0000 2020
1624,1317239867655528448,RT @anon_welsh: @JuliaHB1 I'm getting very fucked off with people in the public sector... Nearly as fucked off with the lockdown zealots sw…,0,1,Fri Oct 16 23:03:52 +0000 2020
1625,1317239855743717383,"RT @LozzaFox: There is no meaningful evidence to suggest that a #tier2 #lockdown will have any benefit to society.

Freedom is the choice n…",0,411,Fri Oct 16 23:03:49 +0000 2020
1626,1317239853944365057,"RT @doctor_oxford: This is heartbreaking. 

Please, please was your hands, mask up &amp; keep your distance, everyone.

Help us to help you.

D…",0,593,Fri Oct 16 23:03:48 +0000 2020
1627,1317239853734678528,e3malu 2 week lockdown the daily cases will go down and my family can finally stop obsessing over this shit jananuni,3,0,Fri Oct 16 23:03:48 +0000 2020
1628,1317239849674592258,@VIPatriarch @RaW_InTeLL @essbeck @JamesDelingpole @mattwridley Sweden could have saved some of them by protecting… https://t.co/YqN8GURmVX,0,0,Fri Oct 16 23:03:47 +0000 2020
1629,1317239849229799424,RT @anandmahindra: A friend in the U.K sent me this clipping... A Delhi e-rickshaw driver’s son gets entry to the the UK’s most prestigious…,0,318,Fri Oct 16 23:03:47 +0000 2020
1630,1317239844532187136,RT @brightwinprod: it has been 8 long months since the country's quarantine lockdown and people have seen the worst because of the governme…,0,4,Fri Oct 16 23:03:46 +0000 2020
1631,1317239844339408898,@NorthernIrela16 Very true but this isnt a full lockdown like the last one anyway nor do I think that will ever hap… https://t.co/wbtHVOy0yo,0,0,Fri Oct 16 23:03:46 +0000 2020
1632,1317239839041949697,"RT @Mariebe10098426: @LordAshcroft @MattHancock I think Matt is paralysed by fear, it was easy to lockdown a country people are frightened,…",0,2,Fri Oct 16 23:03:45 +0000 2020
1633,1317239835879477249,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:03:44 +0000 2020
1634,1317239835594264577,URGENT! Elected Member of Canadian Gov't Says Lockdown &amp; Isolation Camps... https://t.co/XX8Uikakvn via @YouTube,1,0,Fri Oct 16 23:03:44 +0000 2020
1635,1317239824982679552,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:03:42 +0000 2020
1636,1317239823720120321,"RT @thisis_rahmat: What's everyone's plan for combating low moods for the winter ""lockdown""? It's barely started and I'm already feeling th…",0,10,Fri Oct 16 23:03:41 +0000 2020
1637,1317239823342645249,"@hamzajeetooa Saffron is it...that lockdown hair has got you all fancy, Jeetooa!",2,0,Fri Oct 16 23:03:41 +0000 2020
1638,1317239809904156673,@peterthart2 @CP24 It makes me so angry and so sad. My folks used to own a small business. Thinking of these ppl no… https://t.co/xchHa1YxCF,0,0,Fri Oct 16 23:03:38 +0000 2020
1639,1317239808427724800,"RT @antonio_bordin: Ma contro il #Covid19 sapete fare qualcos’altro rispetto oltre a chiudere, ringhiere e vietare, razza di incapaci perac…",0,26,Fri Oct 16 23:03:38 +0000 2020
1640,1317239806821199872,I've been telling myself to learn nihongo more seriously since middle school...I can't believe it took an entire lo… https://t.co/bJhkuAYWvq,0,0,Fri Oct 16 23:03:37 +0000 2020
1641,1317239806733262848,"Che differenza passa tra il lockdown ed il coprifuoco?
Che col coprifuoco non pagheranno nessuno",5,0,Fri Oct 16 23:03:37 +0000 2020
1642,1317239798453604353,"RT @LeenaVanD: 100 days in lockdown got us down to one new case today. 

Never forget the right wing loons who wanted to let it rip.",0,5,Fri Oct 16 23:03:35 +0000 2020
1643,1317239798055292928,"RT @superscuba83: Now I understand the true emotional hardship Ellen DeGeneres felt when she was locked up in her home due to COVID. 

The…",0,29,Fri Oct 16 23:03:35 +0000 2020
1644,1317239791432441856,"@davidgarywood @_biggerstaff Government advisers/politicians who broke social distancing/lockdown rules: Cummings,… https://t.co/lP1QDL7aeh",0,0,Fri Oct 16 23:03:34 +0000 2020
1645,1317239789624709120,"RT @ForgottenLtd: 📣Calling @Gagan4SWHerts 
What have you done to support 1000's #ForgottenLtd business owners in SW Herts? 2nd lockdown is…",0,19,Fri Oct 16 23:03:33 +0000 2020
1646,1317239787909251074,RT @dockaurG: “It's unlikely that in current (lockdown) situation we are really saving lives. I think that probably we're killing people by…,0,708,Fri Oct 16 23:03:33 +0000 2020
1647,1317239782213181443,RT @IndiaToday: The migrant crisis during lockdown has inspired the organizers of a #DurgaPuja in #Kolkata to depict their struggle through…,0,7,Fri Oct 16 23:03:31 +0000 2020
1648,1317239767977709568,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:03:28 +0000 2020
